offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
212040314,7/23/2021,7/23/2021,Friday,6,03:45,7/23/2021,04:11,111,1,"3599 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adamsville,H,33.759284,-84.50436
212040338,7/23/2021,7/23/2021,Friday,6,04:30,7/23/2021,06:55,208,2,"3324 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",13A,AGG ASSAULT,North Buckhead,B,33.845947,-84.369349
212040364,7/23/2021,7/22/2021,Thursday,5,10:00,7/23/2021,06:52,111,1,"2980 DELMAR LN NW
ATL, GA 30311
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,I,33.755126,-84.484677
212040513,7/23/2021,7/23/2021,Friday,6,08:25,7/23/2021,08:33,114,1,"3512 BOLFAIR DR NW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,Carroll Heights,H,33.77714,-84.502342
212040547,7/23/2021,7/21/2021,Wednesday,4,01:00,7/21/2021,19:00,208,2,"3380 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",23H,LARCENY-NON VEHICLE,North Buckhead,B,33.849532,-84.365994
212040555,7/23/2021,7/22/2021,Thursday,5,18:00,7/23/2021,09:00,507,5,"244 PETERS ST SW
ATL, GA 30313
UNITED STATES",240,AUTO THEFT,Castleberry Hill,M,33.747744,-84.401208
212040569,7/23/2021,7/22/2021,Thursday,5,10:40,7/23/2021,09:00,610,6,"1619 HOSEA L WILLIAMS DR SE
ADK, GA 30317
UNITED STATES",220,BURGLARY,Kirkwood,O,33.753186,-84.334446
212040623,7/23/2021,7/23/2021,Friday,6,09:30,7/23/2021,09:39,611,6,"251 CANDLER RD SE
ADK, GA 30317
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Lake,O,33.745894,-84.291635
212040642,7/23/2021,7/22/2021,Thursday,5,19:00,7/23/2021,10:21,404,4,"542 ONTARIO AVE SW
ATLANTA, GA 30310
UNITED STATES",240,AUTO THEFT,Westview,T,33.740566,-84.438821
212040644,7/23/2021,7/19/2021,Monday,2,09:50,7/23/2021,09:00,503,5,"1 PEACHTREE PL NE
ATLANTA, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.780685,-84.387409
212040819,7/23/2021,7/23/2021,Friday,6,11:12,7/23/2021,12:30,407,4,"3937 WILDWOOD LAKE DR SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Wildwood (NPU-H),H,33.744928,-84.516903
212040826,7/23/2021,7/23/2021,Friday,6,11:14,NA,NA,106,1,"1197 JOSEPH E BOONE BLVD NW
ATL, GA 30314
UNITED STATES",220,BURGLARY,Bankhead,K,33.764398,-84.426741
212040827,7/23/2021,7/23/2021,Friday,6,10:15,7/23/2021,10:23,105,1,"1576 JOSEPH E BOONE BLVD NW
ATLANTA, GA 30314
UNITED STATES",240,AUTO THEFT,West Lake,J,33.76332,-84.439149
212040834,7/23/2021,7/23/2021,Friday,6,00:05,7/23/2021,12:47,301,3,"775 BONNIE BRAE AVE SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adair Park,V,33.730408,-84.41316
212040886,7/23/2021,7/22/2021,Thursday,5,11:00,7/23/2021,11:40,501,5,"1084 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.785044,-84.413418
212040901,7/23/2021,7/23/2021,Friday,6,11:35,7/23/2021,11:45,607,6,"1241 MORELAND AVE SE
ATLANTA, GA 30316
UNITED STATES",23H,LARCENY-NON VEHICLE,Woodland Hills,W,33.720665,-84.350424
212040953,7/23/2021,7/7/2021,Wednesday,4,06:30,7/23/2021,10:30,501,5,"1235 STATE ST NW
ATLANTA, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Home Park,E,33.788519,-84.398458
212040963,7/23/2021,7/23/2021,Friday,6,00:00,7/23/2021,13:17,507,5,"445 MARKHAM ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.752623,-84.401202
212040980,7/23/2021,7/23/2021,Friday,6,07:00,7/23/2021,12:28,304,3,"1046 RIDGE AVE SW
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Peoplestown,V,33.726313,-84.391894
212041005,7/23/2021,7/23/2021,Friday,6,12:46,7/23/2021,16:30,607,6,"1475 MORELAND AVE SE
ATL, GA 30316
UNITED STATES",23G,LARCENY-FROM VEHICLE,Custer/McDonough/Guice,W,33.712902,-84.350066
212041008,7/23/2021,7/23/2021,Friday,6,12:30,7/23/2021,12:50,102,1,"875 MARTIN LUTHER KING JR DR NW
ATLANTA, GA 30314
UNITED STATES",120,ROBBERY,Vine City,L,33.755062,-84.416025
212041034,7/23/2021,7/23/2021,Friday,6,13:00,7/23/2021,14:36,103,1,"2240 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Bolton,D,33.816687,-84.446842
212041065,7/23/2021,7/23/2021,Friday,6,13:00,7/23/2021,15:05,301,3,"698 SHELTON AVE SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adair Park,V,33.734241,-84.410665
212041107,7/23/2021,7/23/2021,Friday,6,04:00,7/23/2021,10:00,504,5,"935 MARIETTA ST NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Marietta Street Artery,E,33.777983,-84.408411
212041132,7/23/2021,7/23/2021,Friday,6,11:40,7/23/2021,14:00,605,6,"392 KENDRICK AVE SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Grant Park,W,33.729228,-84.374637
212041144,7/23/2021,7/23/2021,Friday,6,14:15,7/23/2021,17:18,608,6,"1245 MCLENDON AVE NE
ADK, GA 30307
UNITED STATES",23G,LARCENY-FROM VEHICLE,Candler Park,N,33.764675,-84.34674
212041148,7/23/2021,7/22/2021,Thursday,5,22:00,7/22/2021,23:00,613,6,"1402 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.792789,-84.352525
212041178,7/23/2021,7/23/2021,Friday,6,14:46,7/23/2021,14:55,407,4,"3718 MARTIN L KING JR DR SW
ATL, GA 30331
UNITED STATES",09A,HOMICIDE,Adamsville,H,33.764178,-84.513572
212041183,7/24/2021,7/23/2021,Friday,6,14:48,7/23/2021,16:00,211,2,"2525 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.824499,-84.366
212041229,7/23/2021,7/23/2021,Friday,6,14:50,7/23/2021,15:20,502,5,"1270 W PEACHTREE ST NW
ATLANTA, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.78938,-84.388232
212041230,7/23/2021,7/23/2021,Friday,6,14:30,7/23/2021,15:20,206,2,"293 PHARR RD NE
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Garden Hills,B,33.836854,-84.378156
212041243,12/7/2021,7/23/2021,Friday,6,00:15,7/23/2021,00:20,512,5,"232 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",120,ROBBERY,Downtown,M,33.748519,-84.396363
212041250,7/23/2021,7/22/2021,Thursday,5,18:00,7/23/2021,17:11,402,4,"1120 RALPH D ABERNATHY BLVD SW
ATL, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,West End,T,33.738005,-84.424515
212041274,7/23/2021,7/23/2021,Friday,6,15:00,7/23/2021,15:55,204,2,"1801 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Berkeley Park,D,33.80328,-84.411933
212041315,7/23/2021,7/22/2021,Thursday,5,18:50,7/22/2021,22:00,501,5,"291 19TH ST NW
ATLANTA, GA 30363
UNITED STATES",23H,LARCENY-NON VEHICLE,Atlantic Station,E,33.793435,-84.397221
212041315,7/23/2021,7/22/2021,Thursday,5,18:50,7/22/2021,22:00,501,5,"261 19TH ST NW
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Atlantic Station,E,33.793708,-84.396765
212041354,7/23/2021,7/23/2021,Friday,6,15:01,7/23/2021,16:27,507,5,"300 TRENHOLM ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746892,-84.405294
212041372,7/23/2021,7/23/2021,Friday,6,16:45,7/23/2021,16:50,204,2,"1801 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Berkeley Park,D,33.80328,-84.411933
212041377,7/23/2021,7/23/2021,Friday,6,17:23,7/23/2021,23:02,210,2,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.362119
212041396,7/23/2021,7/23/2021,Friday,6,17:15,7/23/2021,17:42,401,4,"850 OAK ST SW
ATL, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,West End,T,33.740528,-84.416709
212041492,7/23/2021,7/23/2021,Friday,6,13:00,7/23/2021,04:30,508,5,"329 MARIETTA ST NW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.762301,-84.396433
212041516,7/23/2021,7/23/2021,Friday,6,16:00,7/23/2021,17:57,204,2,"1737 ELLSWORTH INDUSTRIAL BLVD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.801949,-84.426456
212041530,7/23/2021,7/23/2021,Friday,6,18:11,7/23/2021,23:00,210,2,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.362119
212041539,7/23/2021,7/23/2021,Friday,6,18:15,7/23/2021,19:00,104,1,"MARTIN L KING JR DR NW / W LAKE AVE SW
ATL, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,Mozley Park,K,33.751028,-84.44412
212041788,7/23/2021,7/23/2021,Friday,6,21:20,7/23/2021,21:20,408,4,"1848 CUMMINGS DR SW
ATLANTA, GA 30311
UNITED STATES",220,BURGLARY,Venetian Hills,S,33.71696,-84.448262
212041795,7/23/2021,7/23/2021,Friday,6,20:38,7/23/2021,22:28,301,3,"770 DECKNER AVE SW
ATL, GA 30310
UNITED STATES",13A,AGG ASSAULT,Capitol View,X,33.712079,-84.413141
212041935,7/23/2021,7/23/2021,Friday,6,22:02,7/23/2021,22:03,409,4,"2764 LANDRUM DR SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Southwest,R,33.70617,-84.479078
212041967,7/24/2021,7/23/2021,Friday,6,20:00,7/24/2021,02:17,503,5,"1080 PEACHTREE ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.783855,-84.383992
212041984,7/24/2021,7/23/2021,Friday,6,20:30,7/23/2021,22:30,601,6,"842 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.777507,-84.352942
212042036,7/24/2021,7/23/2021,Friday,6,18:24,7/23/2021,22:45,501,5,"410 14TH ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.785906,-84.400483
212042056,7/24/2021,7/23/2021,Friday,6,19:20,7/23/2021,23:10,506,5,"590 TRAVIS ST NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.77094,-84.408843
212042064,7/24/2021,7/24/2021,Saturday,7,03:20,7/24/2021,03:20,405,4,"2442 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Florida Heights,I,33.750967,-84.467286
212042083,7/24/2021,7/23/2021,Friday,6,22:10,7/23/2021,23:00,505,5,"811 PEACHTREE ST
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.777021,-84.384364
212042112,7/24/2021,7/23/2021,Friday,6,23:41,7/24/2021,00:40,107,1,"568 CHAPPELL RD NW
ATLANTA, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Grove Park,J,33.770826,-84.434358
212050028,7/26/2021,7/24/2021,Saturday,7,00:00,7/24/2021,01:00,306,3,"1550 MELROSE DR SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.712735,-84.422218
212050166,7/24/2021,7/24/2021,Saturday,7,01:30,7/24/2021,03:00,310,3,"5 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",120,ROBBERY,Browns Mill Park,Z,33.681278,-84.389192
212050169,7/24/2021,7/24/2021,Saturday,7,01:27,7/24/2021,01:42,507,5,"110 CENTENNIAL OLYMPIC PARK DR SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75188,-84.398767
212050197,7/24/2021,7/24/2021,Saturday,7,00:30,7/24/2021,01:00,206,2,"110 E ANDREWS DR NW
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Tuxedo Park,B,33.842872,-84.382714000000007
212050226,7/26/2021,7/24/2021,Saturday,7,01:58,7/24/2021,01:58,211,2,"565 MAIN ST NE
ATLANTA, GA 30324
UNITED STATES",13A,AGG ASSAULT,Lindbergh/Morosgo,B,33.822441,-84.368813
212050304,7/24/2021,7/23/2021,Friday,6,23:30,7/24/2021,04:30,613,6,"1544 PIEDMONT AVE NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Piedmont Heights,F,33.798191,-84.371278
212050305,7/24/2021,7/24/2021,Saturday,7,00:00,7/24/2021,03:00,206,2,"3149 E SHADOWLAWN AVE NE
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Buckhead Village,B,33.840918,-84.373878
212050370,7/28/2021,7/24/2021,Saturday,7,03:25,7/24/2021,03:30,507,5,"LARKIN ST SW / WALKER ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747951,-84.402794
212050429,7/24/2021,7/24/2021,Saturday,7,01:00,7/24/2021,05:00,506,5,"409 OLIVER ST NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.765772,-84.415342
212050490,7/24/2021,7/23/2021,Friday,6,17:00,7/23/2021,17:30,503,5,"950 W PEACHTREE ST NW
ATLANTA, GA 30309
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.780059,-84.388113
212050546,7/24/2021,7/24/2021,Saturday,7,03:00,7/24/2021,03:30,211,2,"635 LINDBERGH DR NE
ATLANTA, GA 30324
UNITED STATES",240,AUTO THEFT,Lindbergh/Morosgo,B,33.821838,-84.366922
212050555,7/24/2021,7/24/2021,Saturday,7,00:00,7/24/2021,07:14,105,1,"1761 TIGER FLOWERS DR NW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,West Lake,J,33.759829,-84.444638
212050631,7/24/2021,7/24/2021,Saturday,7,03:40,7/24/2021,08:00,601,6,"784 PONCE DE LEON PL NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.775943,-84.364214
212050649,7/24/2021,7/18/2021,Sunday,1,00:00,7/24/2021,08:38,506,5,"865 NORTH AVE NW
ATLANTA, GA 30318
UNITED STATES",09A,HOMICIDE,English Avenue,L,33.770671,-84.415734
212050668,7/24/2021,7/23/2021,Friday,6,22:30,7/24/2021,09:45,508,5,"171 CARNEGIE WAY NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.759054,-84.389055
212050709,7/24/2021,7/12/2021,Monday,2,11:52,7/24/2021,09:33,105,1,"149 W LAKE AVE NW
ATL, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,West Lake,J,33.758151,-84.444041
212050719,7/24/2021,7/22/2021,Thursday,5,20:00,7/24/2021,10:46,502,5,"1470 SPRING ST NW
ATL, GA 30309
UNITED STATES",220,BURGLARY,Midtown,E,33.794686,-84.389937
212050721,7/24/2021,7/14/2021,Wednesday,4,20:00,7/20/2021,19:00,609,6,"206 ROGERS ST NE
ADK, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Edgewood,O,33.76007,-84.330358
212050739,7/24/2021,7/24/2021,Saturday,7,09:35,7/24/2021,09:48,405,4,"2310 MARTIN L KING JR DR SW
ATL, GA 30310
UNITED STATES",23C,LARCENY-NON VEHICLE,Florida Heights,I,33.751214,-84.465442
212050752,7/24/2021,7/23/2021,Friday,6,20:30,7/24/2021,09:55,112,1,"2695 OLDKNOW DR NW
ATLANTA, GA 30318
UNITED STATES",220,BURGLARY,Collier Heights,I,33.772,-84.475842
212050814,7/24/2021,7/24/2021,Saturday,7,12:31,7/24/2021,12:31,303,3,"520 FULTON ST SW
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Mechanicsville,V,33.740863,-84.404238
212050865,7/24/2021,7/24/2021,Saturday,7,10:44,7/24/2021,10:55,508,5,"300 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.762549,-84.387874
212050905,7/24/2021,7/24/2021,Saturday,7,04:00,7/24/2021,05:00,407,4,"120 NATHAN RD SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Adamsville,H,33.753516,-84.501712
212050921,7/24/2021,7/10/2021,Saturday,7,12:00,7/12/2021,00:00,206,2,"360 PHARR RD NE
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Buckhead Village,B,33.83753,-84.3758
212050930,7/24/2021,7/14/2021,Wednesday,4,12:00,7/22/2021,01:00,211,2,"741 MOROSGO DR NE
ATL, GA 30324
UNITED STATES",23H,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.822661,-84.364297
212050933,7/24/2021,7/15/2021,Thursday,5,11:00,7/24/2021,13:04,502,5,"50 S PRADO NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Ansley Park,E,33.791018,-84.377006
212051018,7/24/2021,7/23/2021,Friday,6,23:30,7/23/2021,23:30,509,5,"106 BAKER ST NE
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.762422,-84.383932
212051043,7/24/2021,7/24/2021,Saturday,7,12:50,7/24/2021,13:00,512,5,"215 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.748925,-84.396802
212051055,7/24/2021,7/24/2021,Saturday,7,12:30,7/24/2021,15:00,505,5,"144 PONCE DE LEON AVE NE
ATLANTA, GA 30308
UNITED STATES",120,ROBBERY,Midtown,E,33.772924,-84.382777
212051063,7/24/2021,7/22/2021,Thursday,5,21:00,7/24/2021,11:00,610,6,"24 ROCKYFORD RD NE
ATLANTA, GA 30317
UNITED STATES",220,BURGLARY,Kirkwood,O,33.752112,-84.316467
212051077,7/24/2021,7/24/2021,Saturday,7,13:00,7/24/2021,14:44,405,4,"2716 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30311
UNITED STATES",120,ROBBERY,Harland Terrace,I,33.753975,-84.476108
212051078,7/24/2021,7/24/2021,Saturday,7,13:25,7/24/2021,15:45,414,4,"3205 WELLINGTON WALK SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Princeton Lakes,P,33.66377,-84.516647
212051081,7/24/2021,7/24/2021,Saturday,7,13:27,7/24/2021,13:27,309,3,"2685 METROPOLITAN PKWY SW
ATL, GA 30315
UNITED STATES",23C,LARCENY-NON VEHICLE,Perkerson,X,33.682739,-84.409022
212051167,7/24/2021,7/23/2021,Friday,6,15:00,7/24/2021,07:00,411,4,"3260 VERDANT DR SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Greenbriar,R,33.68339,-84.495298
212051244,7/24/2021,7/24/2021,Saturday,7,15:20,7/24/2021,15:20,414,4,"3301 N CAMP CREEK PKWY SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Greenbriar,R,33.674283,-84.497693
212051265,7/24/2021,7/24/2021,Saturday,7,15:32,7/24/2021,17:35,613,6,"818 COURTENAY DR NE
ATL, GA 30306
UNITED STATES",220,BURGLARY,Morningside/Lenox Park,F,33.790335,-84.36015
212051349,7/24/2021,7/24/2021,Saturday,7,16:18,7/24/2021,16:56,410,4,"1818 HONEYSUCKLE LN SW
ATLANTA, GA 30311
UNITED STATES",120,ROBBERY,Campbellton Road,R,33.706179,-84.454431
212051359,7/24/2021,7/24/2021,Saturday,7,15:50,7/24/2021,16:30,313,3,"3843 JONESBORO RD SE
ATLANTA, GA 30354
UNITED STATES",240,AUTO THEFT,South River Gardens,Z,33.649352,-84.366346
212051414,7/24/2021,7/24/2021,Saturday,7,16:20,7/24/2021,16:24,505,5,"842 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.777591,-84.384843
212051422,7/24/2021,7/24/2021,Saturday,7,17:15,7/24/2021,17:30,103,1,"1040 HUFF RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.788682,-84.42207
212051468,7/24/2021,7/24/2021,Saturday,7,16:45,7/24/2021,18:56,412,4,"4485 CAMPBELLTON RD SW
ATL, GA 30331
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,P,33.696354,-84.534955
212051476,7/24/2021,7/24/2021,Saturday,7,17:00,7/24/2021,17:45,208,2,"3495 BUCKHEAD LOOP NE
ATLANTA, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,North Buckhead,B,33.850166,-84.370939
212051503,7/24/2021,7/24/2021,Saturday,7,16:10,7/24/2021,18:43,308,3,"1996 PHILLIPS DR SE
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Thomasville Heights,Z,33.699358,-84.353493
212051516,7/24/2021,7/15/2021,Thursday,5,12:00,7/24/2021,17:48,205,2,"238 S COLONIAL HOMES CIR NW
ATLANTA, GA 30309
UNITED STATES",220,BURGLARY,Colonial Homes,C,33.812713,-84.395908
212051521,7/24/2021,7/24/2021,Saturday,7,17:18,7/24/2021,18:00,601,6,"758 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.774109,-84.362292
212051546,7/25/2021,7/24/2021,Saturday,7,18:05,7/24/2021,18:10,111,1,"430 ARGUS CIR NW
ATLANTA, GA 30331
UNITED STATES",13A,AGG ASSAULT,Adamsville,H,33.76548,-84.501065
212051546,7/25/2021,7/24/2021,Saturday,7,18:05,7/24/2021,18:10,111,1,"430 ARGUS CIR NW
ATLANTA, GA 30331
UNITED STATES",09A,HOMICIDE,Adamsville,H,33.76548,-84.501065
212051559,7/24/2021,7/24/2021,Saturday,7,19:00,7/24/2021,19:22,411,4,"2841 GREENBRIAR PKWY SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Greenbriar,R,33.690451,-84.489634
212051585,7/24/2021,7/24/2021,Saturday,7,19:30,7/24/2021,20:30,108,1,"100 ANDERSON AVE NW
ATLANTA, GA 30314
UNITED STATES",09A,HOMICIDE,Dixie Hills,J,33.75732,-84.449842
212051614,7/24/2021,7/24/2021,Saturday,7,15:00,7/24/2021,20:27,409,4,"3041 LANDRUM DR SW
ATLANTA, GA 30311
UNITED STATES",240,AUTO THEFT,Southwest,R,33.706454,-84.487225
212051663,7/24/2021,7/24/2021,Saturday,7,19:00,7/24/2021,19:30,305,3,"THORNTON ST SW & PRYOR RD SW
ATLANTA, GA 30315
UNITED STATES",23G,LARCENY-FROM VEHICLE,Joyland,Y,33.71169,-84.39349
212051718,7/24/2021,7/24/2021,Saturday,7,20:01,7/24/2021,21:10,311,3,"2892 SPRINGDALE RD SW
ATLANTA, GA 30315
UNITED STATES",220,BURGLARY,Hammond Park,X,33.676262,-84.415318
212051724,7/24/2021,7/24/2021,Saturday,7,11:00,7/24/2021,23:00,503,5,"150 10TH ST NW
ATLANTA, GA 30309
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.781463,-84.390491
212051760,7/26/2021,7/24/2021,Saturday,7,20:00,7/24/2021,20:30,102,1,"875 MARTIN LUTHER KING JR DR NW
ATLANTA, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,Vine City,L,33.755062,-84.416025
212051828,7/24/2021,7/24/2021,Saturday,7,12:00,7/24/2021,20:00,312,3,"352 OAK DR SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,Glenrose Heights,Z,33.668179,-84.381908
212051884,7/25/2021,7/23/2021,Friday,6,21:31,7/23/2021,21:31,309,3,"2685 METROPOLITAN PKWY SW
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Perkerson,X,33.682743,-84.409012
212051949,7/24/2021,7/24/2021,Saturday,7,21:45,7/24/2021,22:03,109,1,"2294 SISK ST NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Almond Park,G,33.780625,-84.463261
212052056,7/26/2021,7/24/2021,Saturday,7,22:57,7/25/2021,00:29,504,5,"850 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Marietta Street Artery,E,33.778068,-84.407735
212052129,7/25/2021,7/24/2021,Saturday,7,23:15,7/24/2021,23:40,209,2,"3212 IVY CHASE WAY NE
ATLANTA, GA 30342
UNITED STATES",23D,LARCENY-NON VEHICLE,North Buckhead,B,33.856213,-84.381937
212055028,7/24/2021,7/15/2021,Thursday,5,12:30,7/22/2021,14:30,703,7,"6000 N TERMINAL PKWY
COLLEGE PARK, GA 30320
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,NA,33.640296,-84.439725
212060018,7/25/2021,7/25/2021,Sunday,1,00:00,7/25/2021,00:00,507,5,"120 MARIETTA ST NW
ATL, GA 30303
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.757017,-84.392911
212060031,7/25/2021,7/24/2021,Saturday,7,21:30,7/25/2021,12:07,206,2,"3221 PEACHTREE RD NE
ATLANTA, GA 30305
UNITED STATES",240,AUTO THEFT,Buckhead Village,B,33.841276,-84.373073
212060082,7/25/2021,7/24/2021,Saturday,7,18:40,7/25/2021,00:40,507,5,"159 WALKER ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.750534,-84.400985
212060112,7/25/2021,7/25/2021,Sunday,1,00:40,7/25/2021,00:50,506,5,"479 JOSEPH E BOONE BLVD NW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,English Avenue,L,33.763801,-84.403489
212060135,7/25/2021,7/25/2021,Sunday,1,00:00,7/25/2021,02:00,112,1,"JAMES JACKSON PKWY NW / DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",09A,HOMICIDE,Center Hill,J,33.776316,-84.473745
212060136,7/25/2021,7/25/2021,Sunday,1,00:57,7/25/2021,01:04,303,3,"286 CRUMLEY ST SW
ATLANTA, GA 30312
UNITED STATES",240,AUTO THEFT,Mechanicsville,V,33.739491,-84.397396
